RMS,Mean,Median,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
37.24293,-7.837304,-0.112275645,1325.6125,-1.2323558330535889,2.5137405,2.393353,1.6389757,3.9226475,0.17262669,40615.3828125,22081.9375,14625.44921875,35.15625,164.0625,398.4375,1
82.332664,-9.39674,-0.4298836,6690.369,1.3248611688613892,10.435411,5.4440417,1.8280032,9.951726,0.22095466,67729.9296875,63939.77734375,15175.9814453125,128.90625,433.59375,562.5,1
91.94557,-13.919003,-6.5507326,8260.251,0.8189095854759216,7.03057,4.8748674,1.6436545,8.012598,0.1432363,78699.671875,63700.44140625,19911.666015625,410.15625,117.1875,269.53125,1
112.16511,3.3143866,0.056831837,12570.026,0.5517170429229736,2.6365113,3.9960954,1.5029982,6.0061245,0.080481306,138468.15625,113412.234375,27095.392578125,117.1875,410.15625,281.25,1
122.22633,1.0814118,-1.0924921,14938.107,0.47872284054756165,1.5254765,3.6671515,1.4138243,5.1847076,0.059972882,128535.453125,110088.5390625,33842.39453125,117.1875,433.59375,281.25,1
100.46683,1.762838,-0.007990757,10090.477,0.22966741025447845,1.4764051,3.761749,1.4417118,5.423358,0.07782588,104429.0625,61784.36328125,24533.896484375,117.1875,375.0,574.21875,1
91.79056,5.727886,0.592916,8392.697,0.5326727628707886,2.174128,4.117319,1.5547676,6.401474,0.1084295,81080.0859375,54328.1328125,23496.03515625,117.1875,375.0,5308.59375,1
62.052113,-3.4988537,-0.14526208,3838.2224,0.10972508043050766,5.6535587,5.8381047,1.6918495,9.877193,0.26930147,40174.3125,29657.15625,22918.419921875,363.28125,70.3125,5332.03125,1
37.767994,-1.9866476,-0.015620409,1422.4746,-0.19102521240711212,3.79008,5.150357,1.539133,7.927084,0.32304698,24436.318359375,20268.453125,14530.095703125,140.625,398.4375,2226.5625,1
30.12248,-2.8552082,-0.32505804,899.2117,-0.10006175190210342,2.327304,4.0576386,1.5241338,6.184384,0.31291676,17887.626953125,16750.279296875,15706.3603515625,70.3125,386.71875,187.5,1
30.714315,-2.3835294,-0.61024904,937.6879,-0.08282061666250229,1.9739523,3.9794517,1.4860127,5.913516,0.28610632,17025.248046875,15926.7138671875,14107.869140625,140.625,386.71875,2507.8125,1
291.58063,-1.2257767,-0.6164563,85017.766,0.6744142770767212,10.2006855,5.606492,2.3556433,13.206895,0.106696844,299582.96875,132601.03125,44023.77734375,375.0,117.1875,585.9375,1
529.291,3.9184916,-0.47345448,280133.66,0.14907869696617126,3.0029068,3.7140577,1.7824805,6.6202354,0.022294806,697683.4375,217142.375,147438.671875,410.15625,105.46875,527.34375,1
541.4662,2.8953893,-0.15166487,293177.25,0.1378353089094162,2.5243664,3.6305451,1.6356901,5.9384465,0.017939178,768570.8125,221623.921875,146832.796875,410.15625,105.46875,527.34375,1
559.99664,0.77379394,-1.9820664,313595.7,0.13550765812397003,1.9052372,3.510409,1.4940208,5.2446246,0.0139921885,910480.625,246446.015625,166623.0625,410.15625,105.46875,527.34375,1
583.7477,4.882867,-0.015203681,340737.5,0.0031719135586172342,1.3163342,3.3675807,1.4491179,4.8800216,0.012114355,979845.1875,208723.1875,150593.890625,410.15625,199.21875,527.34375,1
388.1962,-5.998027,0.392075,150660.28,-0.034196920692920685,2.5347433,3.7174127,1.5657768,5.8206387,0.023477357,562739.0625,152482.703125,61023.13671875,398.4375,199.21875,46.875,1
371.44305,-8.229374,-0.19189242,137902.22,-0.0071074627339839935,3.4148731,3.8850787,1.7085179,6.6377263,0.030531395,569396.4375,134934.75,67509.296875,398.4375,199.21875,46.875,1
343.02368,-7.3312745,-0.39702037,117611.51,-0.03178803622722626,5.286401,4.206956,1.9568709,8.23247,0.046964336,432229.3125,103655.6875,58201.81640625,386.71875,199.21875,35.15625,1
88.309494,-12.242992,-0.31500155,7648.6753,-1.7309099435806274,7.3760033,2.4986577,1.6487488,4.119659,0.07691451,72595.3203125,58781.19921875,57066.9765625,328.125,93.75,210.9375,1
63.382927,-9.940447,-0.69139516,3918.5828,-0.5850427746772766,1.5109386,3.4813035,1.4610339,5.0863023,0.117243886,75561.421875,46697.83984375,35713.59765625,398.4375,58.59375,210.9375,1
98.527855,-6.8408146,-1.1001763,9660.941,0.9073501825332642,7.046094,5.5404215,1.5889986,8.803722,0.1419812,113287.9453125,57160.4453125,32610.859375,398.4375,128.90625,550.78125,1
140.188,-3.9085069,-2.5808558,19637.398,1.061439037322998,6.500201,5.4697165,1.5831537,8.659402,0.097791284,138675.921875,69693.421875,61892.734375,386.71875,210.9375,597.65625,1
319.1336,-9.858801,-6.7110972,101749.06,0.7323377132415771,3.4135246,4.26371,1.6369015,6.9792733,0.03579812,359792.375,310800.6875,120252.671875,386.71875,597.65625,199.21875,1
389.48206,-5.8940406,-5.1103935,151661.53,0.35493162274360657,1.095468,3.4935963,1.4469903,5.0552,0.018780904,511619.40625,480156.4375,258182.78125,386.71875,585.9375,199.21875,1
387.24826,-4.3294997,0.119162306,149942.45,0.3345241844654083,1.1605172,3.513749,1.4566796,5.118406,0.019253481,525941.875,504689.9375,265438.1875,386.71875,585.9375,199.21875,1
376.02005,-5.3614683,0.80103236,141362.33,0.3328307271003723,1.5491095,3.6186717,1.5097951,5.4634523,0.021936845,502681.21875,471480.65625,258802.21875,386.71875,585.9375,199.21875,1
250.33943,2.6216683,2.0845728,62662.957,-0.17768333852291107,4.3701973,4.895728,1.6063409,7.8642077,0.050461877,273723.28125,220220.921875,166055.71875,386.71875,585.9375,199.21875,1
115.09944,2.048229,0.34028405,13243.6875,0.13981561362743378,1.0228539,3.4566834,1.3834746,4.7822337,0.057481587,143106.40625,76639.6953125,47873.296875,93.75,386.71875,585.9375,1
94.88002,0.3167069,-0.16848496,9002.117,0.22836343944072723,1.7266273,4.0235486,1.4676323,5.90509,0.09134168,130365.1171875,58703.6953125,43666.28515625,93.75,398.4375,281.25,1
86.498314,-0.9948692,-0.25898993,7480.9683,0.4004404842853546,3.2512898,4.4134316,1.6509063,7.2861624,0.13906366,103411.3125,38868.375,35205.484375,93.75,398.4375,585.9375,1
51.641438,-2.5758429,-0.5691953,2660.2031,-0.24903814494609833,4.4758196,3.4031265,1.7021658,5.7926855,0.19093409,53065.734375,25250.37890625,23209.349609375,117.1875,398.4375,585.9375,1
25.193558,-5.1305304,-2.367087,608.39294,0.299241304397583,1.835371,3.4924517,1.4584202,5.093462,0.29485348,32715.138671875,12691.5322265625,9805.5009765625,58.59375,585.9375,386.71875,1
24.218588,-3.1933432,-0.6846288,576.3425,0.15693175792694092,2.1151843,3.6330476,1.5056541,5.470113,0.3400734,34587.03125,9878.923828125,8588.06640625,58.59375,585.9375,386.71875,1
24.141333,-2.8900096,-0.9604785,574.4517,0.1281450241804123,2.1387887,3.6446738,1.5112295,5.5079384,0.34479287,35917.71875,8959.6318359375,8715.0029296875,58.59375,585.9375,234.375,1
24.774355,-4.400146,-0.943257,594.40735,-0.5537827014923096,3.2192388,4.000363,1.55744,6.230325,0.39166945,30062.396484375,10965.5087890625,7244.71484375,58.59375,175.78125,433.59375,1
32.22065,0.8366051,-0.22363928,1037.4703,0.2349892407655716,2.516182,3.9538355,1.5944451,6.3041735,0.31196323,50905.21875,10787.6689453125,9895.7626953125,58.59375,421.875,175.78125,1
32.8157,-1.014371,-0.9382996,1075.8413,0.37179964780807495,2.2237453,3.8821402,1.5173156,5.890432,0.27235878,55679.58984375,10578.6103515625,10302.3623046875,58.59375,421.875,175.78125,1
33.526566,-2.8037438,-1.2353952,1116.1698,0.46473631262779236,1.9785199,3.799827,1.4712291,5.590416,0.24532138,56401.890625,9891.7509765625,9244.3251953125,58.59375,421.875,175.78125,1
33.94797,-2.742135,-1.0192463,1144.9457,0.25719571113586426,1.7460837,3.7526586,1.4522269,5.449712,0.23312785,56072.1796875,7766.04150390625,6269.1552734375,58.59375,421.875,187.5,1
31.80533,-6.271824,-1.4197655,972.2433,-0.4449148178100586,1.0429678,2.9844916,1.4429358,4.3064294,0.19537295,62915.84375,7483.6962890625,7481.212890625,58.59375,492.1875,187.5,1
31.333237,-5.962567,-0.9934783,946.2196,-0.5226643681526184,1.2496715,3.0294583,1.4919955,4.519938,0.215226,61074.74609375,6864.6337890625,5843.654296875,58.59375,433.59375,175.78125,1
32.20263,-2.493001,-0.00709364,1030.7943,-0.5033462643623352,1.2082629,2.9476705,1.5033813,4.4314723,0.20688349,48551.578125,8621.6689453125,8005.6455078125,58.59375,175.78125,433.59375,1
40.588387,-2.3660417,-0.0076274993,1641.8188,-0.4299941062927246,1.5998025,3.2426217,1.5237709,4.9410124,0.1854957,68648.1796875,18126.513671875,7495.35693359375,46.875,433.59375,914.0625,1
39.80351,-5.467974,-0.3997634,1554.4207,-0.382593035697937,1.8179436,3.3065622,1.5013728,4.9643826,0.18725456,64255.39453125,19781.076171875,11207.6220703125,58.59375,410.15625,234.375,1
39.9967,-5.487011,-0.9250455,1569.6287,-0.3610488474369049,1.7340765,3.290591,1.4706087,4.8391714,0.17792787,61025.46484375,18663.69921875,8495.1298828125,58.59375,410.15625,234.375,1
82.95701,-7.402033,-4.2362432,6827.0757,1.037436842918396,10.933311,6.455648,1.7292275,11.163284,0.23269713,75799.921875,74532.6953125,27941.927734375,421.875,70.3125,234.375,1
261.10947,0.063694,-1.7855434,68178.15,-0.42076537013053894,7.87409,4.986656,1.9801954,9.874553,0.07488639,321487.3125,168959.5625,84805.7734375,410.15625,199.21875,597.65625,1
367.48257,-0.38013464,-0.029261129,135043.31,-0.6055278778076172,2.7459955,3.543197,1.6079326,5.6972218,0.02492839,556900.5625,328167.4375,172170.609375,398.4375,199.21875,597.65625,1
370.84525,-0.93302155,1.1700528,137525.31,-0.5892990827560425,2.543191,3.5110686,1.5290926,5.368749,0.022136766,584911.875,348378.875,185585.46875,398.4375,199.21875,597.65625,1
367.80475,0.7791668,0.8680024,135279.75,-0.6223512291908264,2.7168565,3.5400932,1.5562267,5.5091877,0.023310047,604794.25,308528.6875,183866.390625,398.4375,199.21875,597.65625,1
316.91052,-4.90708,0.33216646,100408.2,-0.6413998007774353,3.0398788,3.1348245,1.5207664,4.7673354,0.02287713,311224.5625,288182.09375,135584.21875,398.4375,187.5,585.9375,1
255.19502,-2.0170808,0.10645442,65120.43,0.18911515176296234,0.99476504,3.818634,1.4320754,5.4685717,0.030687932,300717.78125,300123.375,50571.1640625,93.75,375.0,550.78125,1
254.0708,-3.9246116,0.09735297,64536.57,0.21615858376026154,1.0626469,3.8355308,1.439571,5.521519,0.031285055,311997.625,307893.375,40921.703125,375.0,93.75,562.5,1
255.04903,-6.315343,-0.00048173737,65010.125,0.21955256164073944,1.0135651,3.8208199,1.4236519,5.439518,0.030362714,317379.71875,291366.03125,40786.03125,375.0,93.75,550.78125,1
246.01828,-4.969753,-0.00048173737,60500.297,0.1930145025253296,1.0263982,3.9610732,1.421613,5.631113,0.0325393,250349.625,209274.09375,51847.72265625,93.75,375.0,515.625,1
203.30733,-6.8347206,-0.10361306,41287.15,0.09599467366933823,0.8593135,2.977967,1.4112875,4.202768,0.029174127,226918.609375,174920.859375,41069.828125,175.78125,457.03125,621.09375,1
200.80281,-4.495692,-0.85302603,40301.555,0.0856952965259552,1.0144067,3.0151098,1.440434,4.343066,0.031154444,255300.421875,191281.34375,35627.65625,175.78125,445.3125,632.8125,1
201.01543,-4.9419403,-1.4751978,40382.78,0.1704907864332199,1.1174808,3.0119207,1.4675899,4.4202642,0.032271825,197233.359375,195233.71875,80004.203125,175.78125,445.3125,58.59375,1
240.39041,-9.677307,-3.9976234,57693.902,1.1327683925628662,4.627824,4.938542,1.5780978,7.793502,0.051162228,242845.59375,206260.484375,94259.4921875,187.5,445.3125,644.53125,1
251.49019,-4.6821437,-5.6798964,63225.395,1.3188506364822388,4.598843,4.7205744,1.6288375,7.6890483,0.049799994,251199.59375,173936.40625,148070.09375,93.75,539.0625,375.0,1
250.75302,-2.630198,-3.5247092,62870.164,1.3063380718231201,4.6392345,4.734452,1.6524628,7.823506,0.05155692,240944.0,182334.359375,129694.234375,93.75,539.0625,363.28125,1
244.89677,-1.3914405,-1.514915,59972.496,1.3487255573272705,5.261154,4.847667,1.7081076,8.280337,0.057753753,215142.6875,162706.609375,115327.203125,93.75,539.0625,351.5625,1
203.98691,-2.0162868,-0.59599584,41606.594,0.5235433578491211,3.6014895,4.8343263,1.6086335,7.776659,0.061326455,162509.65625,128331.8359375,87354.9609375,3726.5625,82.03125,398.4375,1
182.59558,-2.592885,0.0129296165,33334.426,-0.31577926874160767,2.0820947,3.640023,1.5533322,5.654165,0.048099723,173970.734375,76411.1484375,75131.421875,3738.28125,3539.0625,3867.1875,1
181.45802,-5.673415,-0.050863974,32894.83,-0.2746157944202423,2.1922884,3.6628423,1.5931873,5.8355937,0.05123606,172228.828125,76150.4765625,69364.4296875,3738.28125,3539.0625,3867.1875,1
179.54301,-7.4620337,-0.15783392,32180.01,-0.2561943829059601,2.4018059,3.70191,1.6579015,6.1374025,0.056672823,163056.546875,77495.1171875,68668.2109375,3738.28125,3539.0625,3867.1875,1
345.62866,3.360844,-0.14980823,119447.875,1.2538764476776123,9.443962,5.599903,2.0910182,11.709499,0.070841275,327766.5625,120764.359375,86913.140625,410.15625,117.1875,597.65625,1
472.7736,-2.8126285,-0.3466487,223506.94,0.8091726899147034,3.6128645,4.0938983,1.8094935,7.407882,0.028352927,709449.9375,180472.84375,109443.953125,410.15625,105.46875,609.375,1
482.8542,-1.5137691,-0.9160236,233145.88,0.7583833336830139,3.1020303,4.0084295,1.6697191,6.692951,0.023144355,764860.625,182350.609375,127128.7421875,410.15625,105.46875,609.375,1
491.02414,0.0249542,-4.9804716,241104.69,0.7230510115623474,2.7267537,3.9417348,1.564264,6.165914,0.019642858,715103.625,180769.171875,152230.203125,410.15625,199.21875,597.65625,1
465.55957,-6.15319,-7.9668236,216707.84,0.698734700679779,2.4504824,4.081815,1.5024452,6.1327033,0.019791346,561233.5,366258.96875,204166.984375,410.15625,574.21875,199.21875,1
446.6779,-3.6090646,-20.301472,199508.11,0.9875242114067078,2.7167716,4.0516186,1.5273244,6.188136,0.021159075,538344.0625,464417.6875,233288.09375,386.71875,585.9375,199.21875,1
448.1603,-4.4368653,-7.688775,200827.98,0.9984158277511597,2.6831965,4.0382166,1.5484905,6.25314,0.021605946,589653.6875,468661.25,241691.375,386.71875,585.9375,199.21875,1
439.29886,-6.3734303,-5.280864,192942.89,1.0567034482955933,3.128409,4.1196747,1.6561832,6.822936,0.02572288,541746.4375,429232.53125,222130.6875,386.71875,585.9375,199.21875,1
331.0368,-10.7282295,-5.025172,109470.28,1.518190622329712,7.8338814,5.0431886,2.004642,10.109787,0.0612213,347083.25,143326.609375,99631.4921875,480.46875,93.75,292.96875,1
129.20538,-6.8758087,-1.2169785,16646.754,1.1500718593597412,9.575401,5.725674,1.8373793,10.520235,0.14960416,121995.8203125,84482.0703125,62064.07421875,433.59375,585.9375,117.1875,1
75.91372,-6.3128996,-2.2735043,5723.04,0.4637469947338104,6.0719395,6.270854,1.6127628,10.1134,0.21485598,61055.0859375,50195.1953125,46117.45703125,468.75,585.9375,70.3125,1
128.90364,-4.894245,-3.0582929,16592.197,0.28734254837036133,7.2821827,5.174689,1.6932373,8.761976,0.11509453,109775.140625,68678.8828125,56386.60546875,433.59375,585.9375,70.3125,1
239.74538,5.455822,-1.3598793,57448.082,0.31346195936203003,1.8470898,3.6249793,1.5884706,5.758173,0.038151678,246505.859375,172461.8125,89235.7890625,386.71875,187.5,585.9375,1
322.64197,-0.8024037,-4.9986296,104097.2,0.5247311592102051,1.0107131,3.7828963,1.4553696,5.505512,0.024834199,307919.53125,299464.96875,161486.125,375.0,187.5,550.78125,1
329.28296,-2.2169614,-5.0255976,108422.35,0.5096582770347595,0.7317486,3.7066028,1.378071,5.1079617,0.021377156,315705.125,309304.875,172550.28125,187.5,375.0,550.78125,1
320.13654,-3.7552414,-7.2036743,102473.31,0.5819410681724548,1.0286798,3.812502,1.4049827,5.3564987,0.023508057,260835.515625,254985.390625,213575.484375,175.78125,363.28125,550.78125,1
320.2439,-15.235182,-11.686075,102324.05,0.7485474944114685,2.339953,4.29778,1.464634,6.294675,0.028788663,384399.125,293571.125,157449.296875,445.3125,175.78125,621.09375,1
325.49756,-6.678893,-8.739528,105904.04,0.7437887787818909,2.4013834,4.228412,1.4819555,6.2663193,0.028529882,364628.78125,277973.34375,146205.375,457.03125,93.75,644.53125,1
327.765,0.3223629,-3.2333376,107429.81,0.7185764312744141,2.2830186,4.1991606,1.4907774,6.260013,0.028472489,378787.1875,306164.40625,161080.59375,457.03125,93.75,644.53125,1
339.3331,-1.0043404,-2.1547217,115145.94,0.6629884839057922,1.9322128,4.0560083,1.4709736,5.9662814,0.025863208,325010.71875,303824.4375,168655.34375,457.03125,93.75,656.25,1
504.60013,16.738148,-0.8845125,254341.12,0.8329854011535645,3.9771752,4.713745,1.6031859,7.5570097,0.02400969,460240.78125,420837.1875,251782.03125,597.65625,386.71875,93.75,1
595.52454,3.7825673,-2.0558949,354635.2,0.6578245759010315,2.296783,3.9940526,1.5580076,6.2227645,0.016279958,823534.0,656237.625,293713.3125,597.65625,398.4375,199.21875,1
599.8752,-4.2598686,-5.8106275,359832.06,0.678059995174408,2.1848555,3.9650855,1.5165546,6.0132685,0.015202246,916173.8125,719952.5625,312338.0625,597.65625,398.4375,199.21875,1
592.23413,-0.54289055,-12.203712,350740.9,0.6819471120834351,2.3994966,4.0162435,1.537982,6.17691,0.016040914,896339.6875,666908.1875,306263.15625,597.65625,398.4375,199.21875,1
432.6642,-11.338003,-1.374558,187069.75,0.5399563908576965,4.187162,4.574408,1.5967046,7.3039784,0.026954614,580659.375,355475.15625,237535.640625,597.65625,410.15625,199.21875,1
201.2991,-1.8734989,-0.031270366,40517.82,-0.3913559913635254,2.1279402,3.0289998,1.4244998,4.3148093,0.030533891,204636.328125,186644.125,170905.140625,597.65625,93.75,410.15625,1
172.17473,0.018547297,0.005883814,29644.137,-0.831835925579071,4.3644776,3.2253187,1.559972,5.031407,0.045586567,182492.953125,155796.46875,128482.515625,93.75,597.65625,410.15625,1
163.45978,-0.36612463,0.028918378,26718.967,-0.9938187003135681,5.839837,3.3972783,1.7133197,5.8206234,0.061009433,162712.796875,110260.625,105040.515625,187.5,410.15625,597.65625,1
251.68402,-2.6032398,-0.10388036,63338.074,-0.0712050348520279,6.2190676,4.4538784,1.8263215,8.134213,0.059025154,289413.375,152181.265625,132031.375,386.71875,199.21875,82.03125,1
383.2189,-4.601365,-0.22696477,146835.56,0.2317606657743454,2.135882,3.8499725,1.6471106,6.3413305,0.02725563,632621.0625,210567.234375,72203.328125,386.71875,199.21875,585.9375,1
392.18988,-1.504168,-0.19921945,153810.62,0.21249255537986755,1.7243948,3.7619078,1.5384434,5.7874823,0.02270256,698084.875,216897.078125,70974.9296875,386.71875,93.75,585.9375,1
399.30035,0.4407847,-0.33487633,159440.58,0.19661733508110046,1.4321427,3.6949184,1.4702868,5.43259,0.020003652,740898.875,225129.9375,64603.51953125,386.71875,93.75,585.9375,1
400.6679,2.7131948,-0.23721564,160527.4,0.24397757649421692,1.3646007,3.682307,1.4701738,5.4136314,0.019864278,583824.0625,246998.46875,228615.625,398.4375,93.75,269.53125,1
334.17935,-0.30552435,-0.25603935,111675.75,0.16140533983707428,1.7575226,3.5862772,1.476439,5.2949195,0.023393502,550848.3125,279782.6875,48181.3203125,375.0,93.75,222.65625,1
326.51898,-4.1992598,-0.5301023,106597.0,0.17385326325893402,2.1325226,3.670414,1.523561,5.5920997,0.026093137,585106.625,283382.75,41746.8359375,375.0,187.5,562.5,1
326.2975,-3.6132715,-0.5874045,106456.99,0.16562697291374207,2.1221151,3.6729054,1.5164326,5.5697136,0.025884647,588404.5,277982.71875,46437.6640625,375.0,187.5,562.5,1
321.67862,-1.1548367,-0.49649853,103475.8,0.13212154805660248,1.3472319,3.3190353,1.4736499,4.891096,0.022406721,526321.5,277892.9375,45212.59375,375.0,187.5,562.5,1
317.98032,-4.8371572,-0.46449703,101088.07,-0.054458823055028915,0.8992932,3.1304405,1.4436389,4.5192256,0.020517401,504474.0625,276305.6875,57559.30078125,375.0,187.5,562.5,1
316.61694,-4.391817,-0.8673344,100227.0,-0.05846884474158287,0.9611814,3.1439204,1.4575983,4.5825734,0.021096632,507581.09375,273811.6875,59129.140625,375.0,187.5,562.5,1
312.64148,-4.56793,-0.5057852,97723.81,-0.0639571100473404,1.1184978,3.1838975,1.4853351,4.7291546,0.022467842,460387.71875,278603.09375,68652.7578125,375.0,187.5,562.5,1
306.09396,-7.2973876,-2.2034745,93640.266,0.041314415633678436,1.5362744,3.326587,1.5171242,5.0468454,0.025014184,330333.375,314177.34375,140674.703125,375.0,187.5,562.5,1
303.45245,-4.702397,-0.5017009,92061.28,0.022954503074288368,1.6319008,3.3555443,1.5118161,5.072966,0.025273787,356501.5,341748.09375,171012.34375,187.5,375.0,574.21875,1
305.70468,-7.538241,-0.2878434,93398.53,0.04175128415226936,1.5106997,3.330823,1.4845731,4.9448504,0.024013344,364178.96875,352675.40625,174322.03125,187.5,375.0,574.21875,1
301.8721,-6.4745207,0.04164865,91084.84,0.0179337989538908,1.706171,3.3731112,1.5041013,5.0735006,0.025279112,350710.5625,340394.875,149666.65625,187.5,375.0,574.21875,1
