TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
77215,1147,171,6191,1819,1095,18,38270
70331,1148,171,6189,1819,1095,18,38258
70368,1147,173,6192,1819,1095,17,38261
70394,1148,171,6191,1819,1096,17,38263
75861,1147,173,6192,1818,1096,17,38275
79788,1148,172,6192,1819,1095,17,38272
70331,1147,171,6191,1819,1095,18,38259
70293,1147,171,6188,1819,1095,17,38268
77201,1147,171,6191,1819,1096,18,38270
70330,1148,172,6191,1819,1095,17,38262
70394,1148,171,6191,1819,1095,17,38271
70381,1148,172,6171,1818,1096,17,38233
70394,1147,171,6192,1819,1097,17,38275
70369,1148,172,6186,1819,1095,17,38243
75745,1147,171,6175,1819,1094,17,38238
70331,1148,172,6188,1819,1096,17,38266
77253,1147,172,6192,1818,1095,17,38259
70231,1147,171,6191,1819,1095,17,38259
70357,1148,172,6178,1819,1096,17,38254
70369,1149,171,6192,1818,1097,17,38262
70381,1147,173,6191,1819,1097,17,38274
70356,1147,171,6191,1819,1097,17,38231
70317,1147,171,6189,1819,1098,18,38280
70329,1148,172,6192,1819,1099,17,38289
77240,1148,171,6192,1819,1100,18,38281
75809,1148,172,6184,1819,1099,18,38251
70420,1147,171,6185,1819,1098,18,38282
70370,1147,171,6191,1819,1098,17,38281
70368,1149,171,6192,1819,1098,18,38268
70343,1148,172,6191,1819,1099,18,38281
70305,1148,171,6191,1819,1097,17,38286
70317,1147,172,6191,1819,1100,18,38266
86595,1148,172,6191,1818,1101,18,38278
70343,1148,171,6191,1819,1099,18,38286
76011,1148,171,6191,1819,1100,18,38286
79737,1147,172,6169,1819,1101,18,38225
70407,1148,172,6192,1819,1101,18,38270
70343,1147,171,6191,1819,1097,18,38284
70281,1147,171,6168,1819,1096,18,38235
70292,1148,172,6192,1818,1096,17,38257
77290,1147,171,6191,1819,1097,17,38282
75672,1147,171,6174,1819,1098,18,38238
70382,1148,171,6192,1819,1099,17,38272
70433,1147,171,6169,1819,1097,17,38245
70393,1148,172,6182,1818,1097,17,38251
85293,1147,172,6191,1819,1097,17,38254
70329,1148,172,6180,1818,1096,18,38243
70204,1147,172,6191,1819,1098,18,38269
77191,1147,171,6191,1819,1099,18,38287
70367,1147,172,6192,1818,1099,17,38287
70420,1147,171,6191,1819,1101,18,38287
70469,1148,171,6191,1819,1098,18,38267
70383,1148,171,6192,1819,1099,18,38262
70369,1147,171,6191,1819,1099,18,38276
70380,1148,172,6192,1818,1100,17,38291
75797,1148,172,6191,1819,1102,17,38290
77239,1148,171,6191,1819,1104,18,38300
70331,1147,171,6192,1819,1100,18,38293
79713,1147,172,6177,1819,1100,18,38256
70420,1148,171,6191,1819,1101,18,38293
70381,1147,172,6192,1818,1100,18,38288
70369,1148,171,6191,1819,1101,18,38294
70319,1148,171,6191,1819,1104,18,38297
70330,1148,171,6191,1819,1101,17,38298
82794,1147,171,6192,1819,1099,18,38291
70355,1148,171,6191,1819,1100,18,38284
70418,1148,172,6192,1819,1101,18,38287
70382,1148,172,6191,1819,1101,17,38297
70369,1147,172,6186,1819,1104,18,38284
70343,1148,172,6189,1819,1102,17,38275
70304,1148,172,6173,1818,1100,18,38271
79700,1147,171,6191,1819,1101,17,38287
77277,1147,171,6191,1819,1101,18,38250
70355,1148,172,6169,1819,1101,17,38276
75798,1148,171,6178,1819,1101,17,38257
70407,1148,172,6190,1819,1100,18,38279
70418,1148,172,6192,1818,1100,18,38287
70256,1148,172,6191,1819,1102,18,38273
70293,1147,171,6191,1819,1100,18,38284
70292,1148,172,6192,1819,1100,17,38278
77265,1148,172,6175,1819,1100,18,38253
70330,1147,171,6191,1819,1102,18,38266
70394,1148,172,6192,1819,1104,18,38269
