TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70432,1148,172,6191,1821,1107,18,38299
70308,1148,171,6192,1820,1107,17,38319
70356,1148,171,6191,1821,1108,17,38319
70366,1147,172,6192,1820,1105,18,38304
79674,1148,171,6192,1819,1108,18,38295
77240,1147,171,6191,1820,1108,17,38322
70383,1148,171,6191,1821,1107,18,38312
70369,1147,171,6188,1820,1104,17,38292
76047,1148,172,6191,1821,1106,19,38320
70382,1147,172,6176,1821,1107,18,38304
70419,1148,171,6187,1820,1106,18,38313
70354,1148,171,6189,1820,1106,18,38306
70317,1147,172,6191,1820,1106,19,38297
86646,1147,171,6191,1821,1108,18,38315
70368,1147,171,6191,1821,1107,19,38318
70394,1147,171,6191,1820,1110,18,38325
75848,1147,171,6174,1820,1107,18,38304
75949,1147,172,6171,1820,1106,18,38285
70406,1148,171,6191,1821,1108,17,38303
70418,1147,171,6191,1821,1106,17,38275
70382,1147,171,6178,1820,1110,17,38300
77227,1147,172,6192,1820,1108,17,38321
70380,1148,171,6173,1821,1107,17,38284
70381,1147,171,6191,1821,1105,18,38302
70395,1148,172,6177,1820,1109,17,38286
70407,1147,171,6191,1821,1106,17,38317
79749,1148,171,6191,1820,1109,18,38322
76146,1148,172,6191,1820,1105,18,38317
70356,1148,172,6175,1820,1108,17,38287
77316,1148,172,6178,1821,1110,19,38318
70493,1148,171,6191,1821,1108,18,38326
70306,1148,172,6172,1820,1109,19,38285
70381,1148,172,6191,1821,1107,17,38301
70396,1148,171,6191,1821,1104,18,38314
70355,1147,171,6191,1821,1110,17,38331
70125,1147,171,6191,1821,1106,19,38314
70126,1148,171,6191,1821,1106,17,38316
77059,1147,171,6191,1820,1107,18,38316
75669,1148,172,6172,1820,1107,17,38285
79939,1148,171,6192,1820,1107,18,38296
70381,1147,172,6191,1821,1106,18,38308
70419,1147,172,6191,1821,1108,18,38324
70331,1148,171,6186,1820,1109,18,38318
70126,1148,172,6182,1819,1108,18,38292
70139,1148,172,6185,1820,1106,17,38287
77049,1148,172,6192,1820,1109,17,38316
70215,1148,171,6191,1821,1108,18,38318
75635,1148,171,6191,1821,1111,18,38304
70344,1148,171,6186,1820,1103,17,38297
70356,1148,171,6191,1821,1108,17,38291
70354,1148,172,6192,1820,1108,20,38325
70306,1148,171,6191,1820,1108,17,38311
79700,1148,171,6191,1821,1106,17,38294
77227,1147,171,6169,1820,1108,18,38288
70354,1147,173,6192,1820,1109,19,38305
70407,1147,172,6191,1821,1114,18,38312
70457,1148,171,6191,1820,1106,19,38321
76036,1148,171,6189,1820,1106,18,38317
70455,1148,172,6192,1820,1106,18,38297
70355,1148,172,6191,1821,1106,18,38294
70355,1148,171,6185,1821,1109,18,38314
86483,1147,171,6191,1820,1103,18,38297
70331,1147,171,6191,1820,1107,18,38307
70393,1147,172,6191,1819,1113,18,38306
70444,1148,172,6191,1821,1108,17,38303
79850,1148,172,6183,1820,1110,17,38320
70356,1148,172,6191,1821,1106,17,38302
75822,1148,172,6191,1819,1107,17,38318
70405,1148,171,6191,1821,1110,18,38287
77266,1148,171,6177,1820,1106,18,38300
70380,1148,172,6179,1820,1110,17,38311
70381,1148,172,6192,1820,1106,19,38304
70394,1147,172,6173,1821,1105,18,38253
70444,1148,172,6191,1821,1111,18,38315
70344,1148,172,6176,1820,1112,17,38318
70329,1148,172,6169,1821,1106,19,38292
75722,1147,171,6178,1821,1113,17,38325
82680,1147,172,6188,1820,1107,18,38300
79788,1148,171,6167,1821,1111,17,38300
70445,1147,172,6191,1821,1104,17,38314
70380,1147,172,6191,1820,1107,18,38317
70381,1148,171,6191,1820,1107,17,38307
70356,1147,171,6191,1820,1103,18,38297
70317,1148,172,6191,1821,1109,18,38302
70279,1148,172,6192,1819,1105,18,38279
77228,1147,171,6175,1820,1106,18,38273
70356,1148,171,6191,1820,1108,17,38309
75935,1148,171,6174,1820,1107,17,38290
70470,1148,171,6185,1821,1108,17,38314
70432,1148,172,6191,1821,1111,17,38317
70406,1148,172,6189,1821,1105,19,38313
79611,1148,172,6171,1820,1110,17,38289
70229,1148,171,6184,1821,1107,18,38305
77154,1148,171,6168,1821,1107,18,38303
70268,1147,173,6192,1819,1106,18,38322
70332,1147,172,6191,1821,1106,18,38300
70333,1148,171,6191,1821,1108,17,38299
75661,1147,171,6192,1820,1108,17,38323
70318,1148,171,6192,1820,1106,17,38313
70329,1148,172,6192,1819,1107,18,38300
70230,1147,172,6191,1821,1106,18,38309
77178,1148,172,6191,1820,1105,17,38313
70255,1148,172,6192,1820,1108,18,38308
